,Text1,Text2,Class
176,The Pilot shall be able to fly the UAV to any accessible-by-air location within 20 miles of its origin,The Pilot shall be able to fly the UAV to any accessible-by-air location within 20 miles of its origin,Conflict
177,The Pilot shall be able to fly the UAV to any accessible-by-air location within 20 miles of its origin,The pilot shall be able to fly the UAV to any accessible-by-air location within 20 kilometers of its origin,Conflict
178,The Pilot shall be able to fly the UAV to any accessible-by-air location within 20 miles of its origin,The Pilot shall be able to fly the UAV to any accessible-by-air location within 200 miles of its origin,Conflict
179,The Pilot shall be able to fly the UAV to any accessible-by-air location within 20 miles of its origin,The Pilot shall be able to fly the UAV to any accessible-by-air location 20 miles from its origin,Conflict
180,The Pilot shall be able to fly the UAV to any accessible-by-air location within 20 miles of its origin,The Pilot shall be able to fly the UAV to any accessible-by-air location within 20 km of its origin,Conflict
181,The Pilot shall be able to fly the UAV to any accessible-by-air location within 20 miles of its origin,The Pilot shall be able to fly the UAV to any accessible-by-air location within 50 miles of its origin,Conflict
182,The Pilot shall be able to fly the UAV to any accessible-by-air location within 20 miles of its origin,The Pilot shall be able to fly the UAV to any location within 20 miles of its origin which is aaccessible by air.,Duplicate
183,The Pilot shall be able to fly the UAV to any accessible-by-air location within 20 miles of its origin,The Pilot controller shall fly the UAV by air to a location at most 20 miles from the starting point.,Duplicate
184,The Pilot shall be able to fly the UAV to any accessible-by-air location within 20 miles of its origin,The Pilot shall be able to fly the UAV to any accessible-by-air location within 32 kilometers of its origin,Duplicate
185,The Pilot shall be able to fly the UAV to any accessible-by-air location within 20 miles of its origin,The pilot shall be able to fly the UAV to an accessible location in the sky within 30 km of the departure point.,Duplicate
186,The Pilot shall be able to fly the UAV to any accessible-by-air location within 20 miles of its origin,The Pilot shall be able to direct the UAV to any accessible-by-air location within 20 miles of its origin,Duplicate
187,The Pilot shall be able to fly the UAV to any accessible-by-air location within 20 miles of its origin,TThe UAV can be piloted to any accessible-by-air location within 20 miles of its origin,Duplicate
188,The Pilot shall be able to fly the UAV to any accessible-by-air location within 20 miles of its origin,The Pilot shall be able to fly the UAV to any accessible-by-air location within 20 miles of its origin location,Duplicate
189,The Pilot shall be able to fly the UAV to any accessible-by-air location within 20 miles of its origin,"Within 20 miles of its origin, the Pilot can fly the UAV to any accessible-by-air location",Duplicate
190,The Pilot shall be able to fly the UAV to any accessible-by-air location within 20 miles of its origin,The camera shall be able to point directly underneath the Hummingbird and to at most 60 degrees in all directions from pointing directly down.,Neutral
191,The Pilot shall be able to fly the UAV to any accessible-by-air location within 20 miles of its origin,The UAV flight range shall be at least 20 miles.,Neutral
192,The Pilot shall be able to fly the UAV to any accessible-by-air location within 20 miles of its origin,"The Pilot shall be able to define, upload, initiation, follow, and terminate a flight plan to the Bird Feeder consisting of a set of waypoints within the flight range of the Bird Feeder.",Neutral
193,The Pilot shall be able to fly the UAV to any accessible-by-air location within 20 miles of its origin,All UAV data transmission shall be secure against authenticated access.,Neutral
